l,i,e,f,0,0,0,0,0,0,0,0,0,0,0,0
f,r,u,i,t,0,0,0,0,0,0,0,0,0,0,0
f,r,o,h,0,0,0,0,0,0,0,0,0,0,0,0
l,ü,g,e,0,0,0,0,0,0,0,0,0,0,0,0
e,j,e,r,c,i,c,i,o,0,0,0,0,0,0,0
s,t,r,ä,c,k,a,0,0,0,0,0,0,0,0,0
i,d,i,o,m,a,0,0,0,0,0,0,0,0,0,0
v,i,d,0,0,0,0,0,0,0,0,0,0,0,0,0
f,a,l,t,e,0,0,0,0,0,0,0,0,0,0,0
w,a,s,c,h,0,0,0,0,0,0,0,0,0,0,0
n,u,e,v,e,0,0,0,0,0,0,0,0,0,0,0
n,u,r,0,0,0,0,0,0,0,0,0,0,0,0,0
m,e,n,s,c,h,e,n,0,0,0,0,0,0,0,0
b,r,e,n,n,e,n,0,0,0,0,0,0,0,0,0
r,e,d,0,0,0,0,0,0,0,0,0,0,0,0,0
f,ö,r,e,t,a,g,e,t,0,0,0,0,0,0,0
a,l,t,u,r,a,0,0,0,0,0,0,0,0,0,0
m,u,e,r,t,e,0,0,0,0,0,0,0,0,0,0
h,a,l,a,r,0,0,0,0,0,0,0,0,0,0,0
f,l,e,d,e,r,m,a,u,s,0,0,0,0,0,0
s,h,e,l,l,0,0,0,0,0,0,0,0,0,0,0
h,e,a,v,y,0,0,0,0,0,0,0,0,0,0,0
p,o,c,o,0,0,0,0,0,0,0,0,0,0,0,0
s,e,g,e,l,0,0,0,0,0,0,0,0,0,0,0
p,r,o,n,t,o,0,0,0,0,0,0,0,0,0,0
h,u,v,u,d,0,0,0,0,0,0,0,0,0,0,0
d,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
c,u,t,0,0,0,0,0,0,0,0,0,0,0,0,0
e,f,e,c,t,o,0,0,0,0,0,0,0,0,0,0
w,e,l,t,0,0,0,0,0,0,0,0,0,0,0,0
h,a,l,f,0,0,0,0,0,0,0,0,0,0,0,0
t,h,e,r,e,0,0,0,0,0,0,0,0,0,0,0
s,l,a,v,e,0,0,0,0,0,0,0,0,0,0,0
f,ö,l,j,0,0,0,0,0,0,0,0,0,0,0,0
g,l,e,i,c,h,s,e,t,z,e,n,0,0,0,0
e,n,v,i,a,d,o,0,0,0,0,0,0,0,0,0
m,i,x,0,0,0,0,0,0,0,0,0,0,0,0,0
l,e,b,e,n,s,m,i,t,t,e,l,0,0,0,0
t,r,e,n,n,e,n,0,0,0,0,0,0,0,0,0
b,a,r,a,0,0,0,0,0,0,0,0,0,0,0,0
b,a,u,e,n,0,0,0,0,0,0,0,0,0,0,0
f,u,ß,0,0,0,0,0,0,0,0,0,0,0,0,0
l,i,b,r,o,0,0,0,0,0,0,0,0,0,0,0
m,ä,n,0,0,0,0,0,0,0,0,0,0,0,0,0
n,e,v,e,r,0,0,0,0,0,0,0,0,0,0,0
v,o,c,a,l,0,0,0,0,0,0,0,0,0,0,0
p,i,e,z,a,0,0,0,0,0,0,0,0,0,0,0
l,a,n,d,0,0,0,0,0,0,0,0,0,0,0,0
k,o,r,s,a,0,0,0,0,0,0,0,0,0,0,0
m,a,n,t,e,l,0,0,0,0,0,0,0,0,0,0
s,t,a,d,0,0,0,0,0,0,0,0,0,0,0,0
n,u,n,c,a,0,0,0,0,0,0,0,0,0,0,0
r,e,s,o,l,v,e,r,0,0,0,0,0,0,0,0
h,j,ä,l,p,a,0,0,0,0,0,0,0,0,0,0
b,i,e,t,e,n,0,0,0,0,0,0,0,0,0,0
w,i,n,0,0,0,0,0,0,0,0,0,0,0,0,0
e,i,n,z,e,l,0,0,0,0,0,0,0,0,0,0
o,m,r,å,d,e,0,0,0,0,0,0,0,0,0,0
k,v,i,n,n,o,r,0,0,0,0,0,0,0,0,0
f,u,e,r,z,a,0,0,0,0,0,0,0,0,0,0
e,s,q,u,i,n,a,0,0,0,0,0,0,0,0,0
c,o,n,d,i,t,i,o,n,0,0,0,0,0,0,0
f,u,n,0,0,0,0,0,0,0,0,0,0,0,0,0
s,t,a,t,i,o,n,0,0,0,0,0,0,0,0,0
l,i,b,r,e,0,0,0,0,0,0,0,0,0,0,0
s,e,g,u,n,d,o,0,0,0,0,0,0,0,0,0
b,a,s,t,a,n,t,e,0,0,0,0,0,0,0,0
f,ö,r,m,å,g,a,0,0,0,0,0,0,0,0,0
s,a,b,e,r,0,0,0,0,0,0,0,0,0,0,0
d,r,e,a,m,0,0,0,0,0,0,0,0,0,0,0
a,p,p,l,e,0,0,0,0,0,0,0,0,0,0,0
g,a,s,0,0,0,0,0,0,0,0,0,0,0,0,0
l,i,s,t,a,0,0,0,0,0,0,0,0,0,0,0
g,l,e,i,c,h,0,0,0,0,0,0,0,0,0,0
b,a,r,0,0,0,0,0,0,0,0,0,0,0,0,0
b,i,t,0,0,0,0,0,0,0,0,0,0,0,0,0
f,a,t,0,0,0,0,0,0,0,0,0,0,0,0,0
f,o,o,d,0,0,0,0,0,0,0,0,0,0,0,0
l,o,u,d,0,0,0,0,0,0,0,0,0,0,0,0
d,o,u,b,l,e,0,0,0,0,0,0,0,0,0,0
t,r,i,a,n,g,l,e,0,0,0,0,0,0,0,0
s,u,c,h,e,0,0,0,0,0,0,0,0,0,0,0
w,a,h,r,s,c,h,e,i,n,l,i,c,h,0,0
l,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
k,r,a,f,t,0,0,0,0,0,0,0,0,0,0,0
c,o,c,i,n,e,r,o,0,0,0,0,0,0,0,0
l,i,s,t,e,0,0,0,0,0,0,0,0,0,0,0
r,u,m,0,0,0,0,0,0,0,0,0,0,0,0,0
c,i,e,n,t,o,0,0,0,0,0,0,0,0,0,0
r,o,o,t,0,0,0,0,0,0,0,0,0,0,0,0
l,j,u,s,t,0,0,0,0,0,0,0,0,0,0,0
z,w,a,n,z,i,g,0,0,0,0,0,0,0,0,0
e,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v,i,l,l,a,g,e,0,0,0,0,0,0,0,0,0
l,a,u,f,e,n,0,0,0,0,0,0,0,0,0,0
b,o,a,r,d,0,0,0,0,0,0,0,0,0,0,0
b,e,r,e,i,t,0,0,0,0,0,0,0,0,0,0
b,o,c,a,0,0,0,0,0,0,0,0,0,0,0,0
c,a,m,i,ó,n,0,0,0,0,0,0,0,0,0,0
d,e,c,i,r,0,0,0,0,0,0,0,0,0,0,0
d,i,c,c,i,o,n,a,r,i,o,0,0,0,0,0
p,u,s,h,0,0,0,0,0,0,0,0,0,0,0,0
f,i,g,u,r,e,0,0,0,0,0,0,0,0,0,0
b,i,l,d,0,0,0,0,0,0,0,0,0,0,0,0
s,a,m,m,e,l,n,0,0,0,0,0,0,0,0,0
n,e,c,e,s,s,a,r,y,0,0,0,0,0,0,0
p,r,o,t,e,c,t,0,0,0,0,0,0,0,0,0
w,u,s,s,t,e,0,0,0,0,0,0,0,0,0,0
h,i,s,t,o,r,i,a,0,0,0,0,0,0,0,0
s,c,h,i,f,f,0,0,0,0,0,0,0,0,0,0
m,o,t,t,a,0,0,0,0,0,0,0,0,0,0,0
á,t,o,m,o,0,0,0,0,0,0,0,0,0,0,0
e,n,s,e,ñ,a,r,0,0,0,0,0,0,0,0,0
t,i,n,y,0,0,0,0,0,0,0,0,0,0,0,0
s,a,n,f,t,0,0,0,0,0,0,0,0,0,0,0
i,n,v,e,n,t,0,0,0,0,0,0,0,0,0,0
e,n,t,r,e,0,0,0,0,0,0,0,0,0,0,0
q,u,e,0,0,0,0,0,0,0,0,0,0,0,0,0
f,e,i,g,e,0,0,0,0,0,0,0,0,0,0,0
n,a,t,ü,r,l,i,c,h,0,0,0,0,0,0,0
e,x,a,c,t,0,0,0,0,0,0,0,0,0,0,0
g,u,i,d,e,0,0,0,0,0,0,0,0,0,0,0
s,t,i,l,l,0,0,0,0,0,0,0,0,0,0,0
m,e,s,s,e,n,0,0,0,0,0,0,0,0,0,0
a,r,b,e,i,t,0,0,0,0,0,0,0,0,0,0
c,o,r,r,i,e,n,t,e,0,0,0,0,0,0,0
p,a,p,a,0,0,0,0,0,0,0,0,0,0,0,0
p,i,t,c,h,0,0,0,0,0,0,0,0,0,0,0
d,o,n,’,t,0,0,0,0,0,0,0,0,0,0,0
t,j,ä,n,a,0,0,0,0,0,0,0,0,0,0,0
b,l,o,o,d,0,0,0,0,0,0,0,0,0,0,0
r,a,n,d,0,0,0,0,0,0,0,0,0,0,0,0
h,ö,g,t,0,0,0,0,0,0,0,0,0,0,0,0
u,n,t,i,l,0,0,0,0,0,0,0,0,0,0,0
i,n,d,i,c,a,r,0,0,0,0,0,0,0,0,0
k,o,r,r,e,k,t,0,0,0,0,0,0,0,0,0
t,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
v,ä,x,t,0,0,0,0,0,0,0,0,0,0,0,0
s,ä,k,e,r,0,0,0,0,0,0,0,0,0,0,0
m,o,u,n,t,a,i,n,0,0,0,0,0,0,0,0
s,e,t,z,e,n,0,0,0,0,0,0,0,0,0,0
f,a,l,l,0,0,0,0,0,0,0,0,0,0,0,0
v,o,r,t,r,a,g,0,0,0,0,0,0,0,0,0
l,a,w,0,0,0,0,0,0,0,0,0,0,0,0,0
q,u,i,e,t,0,0,0,0,0,0,0,0,0,0,0
d,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
f,i,n,d,e,n,0,0,0,0,0,0,0,0,0,0
a,g,a,i,n,s,t,0,0,0,0,0,0,0,0,0
n,o,t,e,0,0,0,0,0,0,0,0,0,0,0,0
t,e,k,n,i,k,o,m,r,å,d,e,t,0,0,0
s,u,n,d,0,0,0,0,0,0,0,0,0,0,0,0
s,a,l,t,a,r,0,0,0,0,0,0,0,0,0,0
n,a,c,h, ,o,b,e,n,0,0,0,0,0,0,0
d,a,d,0,0,0,0,0,0,0,0,0,0,0,0,0
p,e,s,a,d,a,0,0,0,0,0,0,0,0,0,0
e,r,h,ö,h,e,n,0,0,0,0,0,0,0,0,0
n,o,c,h,0,0,0,0,0,0,0,0,0,0,0,0
h,a,b,l,ó,0,0,0,0,0,0,0,0,0,0,0
c,h,i,e,f,0,0,0,0,0,0,0,0,0,0,0
r,ä,d,s,l,a,0,0,0,0,0,0,0,0,0,0
d,i,e,j,e,n,i,g,e,n,0,0,0,0,0,0
h,ö,g,e,r,0,0,0,0,0,0,0,0,0,0,0
b,ä,t,t,r,e,0,0,0,0,0,0,0,0,0,0
c,o,n,j,u,n,t,o,0,0,0,0,0,0,0,0
d,e,d,o,0,0,0,0,0,0,0,0,0,0,0,0
f,a,h,r,t,0,0,0,0,0,0,0,0,0,0,0
d,i,s,c,u,r,s,o,0,0,0,0,0,0,0,0
k,a,r,a,k,t,ä,r,0,0,0,0,0,0,0,0
b,o,k,e,n,0,0,0,0,0,0,0,0,0,0,0
o,p,e,r,a,r,0,0,0,0,0,0,0,0,0,0
i,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,h,e,r,e,0,0,0,0,0,0,0,0,0,0,0
e,l,d,0,0,0,0,0,0,0,0,0,0,0,0,0
k,a,n,s,k,e,0,0,0,0,0,0,0,0,0,0
p,o,d,í,a,0,0,0,0,0,0,0,0,0,0,0
t,e,a,c,h,0,0,0,0,0,0,0,0,0,0,0
g,r,ö,d,a,0,0,0,0,0,0,0,0,0,0,0
p,a,r,t,y,0,0,0,0,0,0,0,0,0,0,0
c,a,d,e,n,a,0,0,0,0,0,0,0,0,0,0
s,e,a,0,0,0,0,0,0,0,0,0,0,0,0,0
g,e,b,e,n,0,0,0,0,0,0,0,0,0,0,0
m,á,s,0,0,0,0,0,0,0,0,0,0,0,0,0
h,u,t,0,0,0,0,0,0,0,0,0,0,0,0,0
c,u,y,a,0,0,0,0,0,0,0,0,0,0,0,0
w,ü,r,d,e,0,0,0,0,0,0,0,0,0,0,0
k,u,s,t,0,0,0,0,0,0,0,0,0,0,0,0
f,r,e,u,d,e,0,0,0,0,0,0,0,0,0,0
b,e,a,u,t,y,0,0,0,0,0,0,0,0,0,0
l,o,o,k,0,0,0,0,0,0,0,0,0,0,0,0
e,l,s,e,0,0,0,0,0,0,0,0,0,0,0,0
f,ö,r,e,l,i,g,g,a,n,d,e,0,0,0,0
f,l,ü,s,s,i,g,k,e,i,t,0,0,0,0,0
f,i,n,g,e,r,0,0,0,0,0,0,0,0,0,0
b,u,s,y,0,0,0,0,0,0,0,0,0,0,0,0
m,i,n,0,0,0,0,0,0,0,0,0,0,0,0,0
l,a,n,d,e,0,0,0,0,0,0,0,0,0,0,0
m,ä,n,n,i,s,k,a,0,0,0,0,0,0,0,0
m,ä,t,a,0,0,0,0,0,0,0,0,0,0,0,0
r,i,g,h,t,0,0,0,0,0,0,0,0,0,0,0
t,w,o,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,c,i,d,i,r,0,0,0,0,0,0,0,0,0
e,x,c,e,p,t,o,0,0,0,0,0,0,0,0,0
f,u,n,k,0,0,0,0,0,0,0,0,0,0,0,0
a,t,o,m,e,n,0,0,0,0,0,0,0,0,0,0
o,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0
g,e,h,e,n,0,0,0,0,0,0,0,0,0,0,0
v,o,w,e,l,0,0,0,0,0,0,0,0,0,0,0
h,i,s,0,0,0,0,0,0,0,0,0,0,0,0,0
t,e,n,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,s,e,ñ,o,0,0,0,0,0,0,0,0,0,0
s,e,e,0,0,0,0,0,0,0,0,0,0,0,0,0
m,u,c,h,o,0,0,0,0,0,0,0,0,0,0,0
f,ö,r,l,o,r,a,t,0,0,0,0,0,0,0,0
d,e,e,p,0,0,0,0,0,0,0,0,0,0,0,0
s,t,a,r,k,0,0,0,0,0,0,0,0,0,0,0
i,n,s,b,e,s,o,n,d,e,r,e,0,0,0,0
s,a,u,e,r,s,t,o,f,f,0,0,0,0,0,0
b,a,u,e,r,n,h,o,f,0,0,0,0,0,0,0
e,n,h,e,t,0,0,0,0,0,0,0,0,0,0,0
r,a,n,0,0,0,0,0,0,0,0,0,0,0,0,0
l,i,q,u,i,d,0,0,0,0,0,0,0,0,0,0
s,o,l,v,e,0,0,0,0,0,0,0,0,0,0,0
a,s,k,0,0,0,0,0,0,0,0,0,0,0,0,0
s,o,u,t,h,0,0,0,0,0,0,0,0,0,0,0
u,s,t,e,d,0,0,0,0,0,0,0,0,0,0,0
k,o,n,s,o,n,a,n,t,0,0,0,0,0,0,0
c,a,s,a,0,0,0,0,0,0,0,0,0,0,0,0
t,u,n,0,0,0,0,0,0,0,0,0,0,0,0,0
c,i,e,l,o,0,0,0,0,0,0,0,0,0,0,0
e,i,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s,e,n,t,0,0,0,0,0,0,0,0,0,0,0,0
l,ä,r,a,0,0,0,0,0,0,0,0,0,0,0,0
t,e,m,p,e,r,a,t,u,r,0,0,0,0,0,0
h,u,g,e,0,0,0,0,0,0,0,0,0,0,0,0
f,l,a,t,0,0,0,0,0,0,0,0,0,0,0,0
i,s,l,a,n,d,0,0,0,0,0,0,0,0,0,0
t,u,s,e,n,0,0,0,0,0,0,0,0,0,0,0
o,x,í,g,e,n,o,0,0,0,0,0,0,0,0,0
i,c,h,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,v,e,r,s,i,ó,n,0,0,0,0,0,0,0
f,r,e,s,c,o,0,0,0,0,0,0,0,0,0,0
m,u,n,d,o,0,0,0,0,0,0,0,0,0,0,0
t,i,p,o,0,0,0,0,0,0,0,0,0,0,0,0
g,o,l,d,0,0,0,0,0,0,0,0,0,0,0,0
p,a,s,s,e,r,a,0,0,0,0,0,0,0,0,0
r,e,c,e,i,v,e,0,0,0,0,0,0,0,0,0
r,u,l,l,e,0,0,0,0,0,0,0,0,0,0,0
b,a,d,0,0,0,0,0,0,0,0,0,0,0,0,0
a,u,m,e,n,t,a,r,0,0,0,0,0,0,0,0
g,ö,r,a,0,0,0,0,0,0,0,0,0,0,0,0
m,i,e,d,o,0,0,0,0,0,0,0,0,0,0,0
f,l,y,g,a,0,0,0,0,0,0,0,0,0,0,0
o,m,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t,a,n,t,o,",",0,0,0,0,0,0,0,0,0,0
i,n,t,e,r,v,a,l,l,0,0,0,0,0,0,0
m,a,r,k,e,t,0,0,0,0,0,0,0,0,0,0
b,e,t,r,e,i,b,e,n,0,0,0,0,0,0,0
i,n,s,e,l,0,0,0,0,0,0,0,0,0,0,0
o,l,d,0,0,0,0,0,0,0,0,0,0,0,0,0
a,n,k,o,m,m,e,n,0,0,0,0,0,0,0,0
w,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,s,e,r,t,0,0,0,0,0,0,0,0,0,0
b,a,n,d,0,0,0,0,0,0,0,0,0,0,0,0
v,e,r,b,u,m,0,0,0,0,0,0,0,0,0,0
l,a,n,g,e,0,0,0,0,0,0,0,0,0,0,0
d,a,n,c,e,0,0,0,0,0,0,0,0,0,0,0
s,å,d,a,n,0,0,0,0,0,0,0,0,0,0,0
l,u,k,t,0,0,0,0,0,0,0,0,0,0,0,0
f,å,g,e,l,u,n,g,e,0,0,0,0,0,0,0
i,n,v,e,n,t,a,r,0,0,0,0,0,0,0,0
s,t,a,t,i,o,n,0,0,0,0,0,0,0,0,0
s,u,e,l,o,0,0,0,0,0,0,0,0,0,0,0
f,l,ö,d,e,0,0,0,0,0,0,0,0,0,0,0
w,e,a,t,h,e,r,0,0,0,0,0,0,0,0,0
s,e,n,t,i,d,o,0,0,0,0,0,0,0,0,0
g,r,o,ß,0,0,0,0,0,0,0,0,0,0,0,0
f,ö,r,e,s,l,å,r,0,0,0,0,0,0,0,0
h,a,b,e,n,0,0,0,0,0,0,0,0,0,0,0
s,e,a,t,0,0,0,0,0,0,0,0,0,0,0,0
a,m,a,r,0,0,0,0,0,0,0,0,0,0,0,0
l,i,g,h,t,0,0,0,0,0,0,0,0,0,0,0
h,ä,l,f,t,e,0,0,0,0,0,0,0,0,0,0
c,r,e,c,i,ó,0,0,0,0,0,0,0,0,0,0
l,e,h,r,e,n,0,0,0,0,0,0,0,0,0,0
e,x,a,m,p,l,e,0,0,0,0,0,0,0,0,0
d,i,r,e,c,t,a,0,0,0,0,0,0,0,0,0
l,a,c,h,e,n,0,0,0,0,0,0,0,0,0,0
r,u,b,0,0,0,0,0,0,0,0,0,0,0,0,0
p,u,t,0,0,0,0,0,0,0,0,0,0,0,0,0
s,p,e,c,i,e,l,l,t,0,0,0,0,0,0,0
f,i,n,a,l,0,0,0,0,0,0,0,0,0,0,0
p,i,e,l,0,0,0,0,0,0,0,0,0,0,0,0
b,r,i,n,g,a,0,0,0,0,0,0,0,0,0,0
y,e,t,0,0,0,0,0,0,0,0,0,0,0,0,0
l,í,q,u,i,d,o,0,0,0,0,0,0,0,0,0
m,e,z,c,l,a,r,0,0,0,0,0,0,0,0,0
m,i,n,e,0,0,0,0,0,0,0,0,0,0,0,0
e,x,a,k,t,a,0,0,0,0,0,0,0,0,0,0
c,h,o,r,d,0,0,0,0,0,0,0,0,0,0,0
v,a,g,g,a,0,0,0,0,0,0,0,0,0,0,0
l,o,c,h,0,0,0,0,0,0,0,0,0,0,0,0
l,ö,s,a,0,0,0,0,0,0,0,0,0,0,0,0
s,p,e,n,d,0,0,0,0,0,0,0,0,0,0,0
l,i,t,e,n,0,0,0,0,0,0,0,0,0,0,0
f,ü,h,l,e,n,0,0,0,0,0,0,0,0,0,0
l,a,n,d,0,0,0,0,0,0,0,0,0,0,0,0
i,n,s,t,a,n,t,á,n,e,a,0,0,0,0,0
r,u,e,d,a,0,0,0,0,0,0,0,0,0,0,0
g,u,s,t,a,0,0,0,0,0,0,0,0,0,0,0
n,e,x,t,0,0,0,0,0,0,0,0,0,0,0,0
s,a,m,e,0,0,0,0,0,0,0,0,0,0,0,0
s,t,r,o,m,0,0,0,0,0,0,0,0,0,0,0
o,p,e,n,0,0,0,0,0,0,0,0,0,0,0,0
s,a,g,t,e,0,0,0,0,0,0,0,0,0,0,0
w,i,l,d,0,0,0,0,0,0,0,0,0,0,0,0
e,n,e,m,i,g,o,0,0,0,0,0,0,0,0,0
s,t,i,c,k,0,0,0,0,0,0,0,0,0,0,0
g,a,s,0,0,0,0,0,0,0,0,0,0,0,0,0
ú,l,t,i,m,o,0,0,0,0,0,0,0,0,0,0
f,r,a,m,å,t,0,0,0,0,0,0,0,0,0,0
s,i,m,i,l,a,r,0,0,0,0,0,0,0,0,0
q,u,e,r,e,r,0,0,0,0,0,0,0,0,0,0
d,r,e,s,s,0,0,0,0,0,0,0,0,0,0,0
s,u,b,s,t,0,0,0,0,0,0,0,0,0,0,0
m,o,m,e,n,t,0,0,0,0,0,0,0,0,0,0
p,l,a,n,e,t,a,0,0,0,0,0,0,0,0,0
w,a,v,e,0,0,0,0,0,0,0,0,0,0,0,0
a,r,t,0,0,0,0,0,0,0,0,0,0,0,0,0
h,e,i,ß,0,0,0,0,0,0,0,0,0,0,0,0
u,p,p,t,a,g,e,n,0,0,0,0,0,0,0,0
o,p,p,o,s,i,t,e,0,0,0,0,0,0,0,0
v,a,l,o,r,0,0,0,0,0,0,0,0,0,0,0
g,r,a,n,j,a,0,0,0,0,0,0,0,0,0,0
a,r,e,a,0,0,0,0,0,0,0,0,0,0,0,0
c,e,r,t,a,i,n,0,0,0,0,0,0,0,0,0
k,o,s,t,e,n,l,o,s,0,0,0,0,0,0,0
u,n,s,0,0,0,0,0,0,0,0,0,0,0,0,0
m,á,s,0,0,0,0,0,0,0,0,0,0,0,0,0
b,l,i,c,k,0,0,0,0,0,0,0,0,0,0,0
t,i,l,l,0,0,0,0,0,0,0,0,0,0,0,0
v,i,k,t,0,0,0,0,0,0,0,0,0,0,0,0
c,o,r,n,0,0,0,0,0,0,0,0,0,0,0,0
i,g,e,n,0,0,0,0,0,0,0,0,0,0,0,0
p,l,a,n,t,0,0,0,0,0,0,0,0,0,0,0
j,u,m,p,0,0,0,0,0,0,0,0,0,0,0,0
c,a,p,i,t,á,n,0,0,0,0,0,0,0,0,0
f,o,r,c,e,0,0,0,0,0,0,0,0,0,0,0
u,n,d,e,r,0,0,0,0,0,0,0,0,0,0,0
s,p,a,l,t,e,0,0,0,0,0,0,0,0,0,0
ü,b,e,r,p,r,ü,f,e,n,0,0,0,0,0,0
m,o,l,e,k,y,l,0,0,0,0,0,0,0,0,0
p,o,r,0,0,0,0,0,0,0,0,0,0,0,0,0
v,a,r,y,0,0,0,0,0,0,0,0,0,0,0,0
f,ö,r,e,s,t,ä,l,l,a,0,0,0,0,0,0
k,ä,r,a,0,0,0,0,0,0,0,0,0,0,0,0
j,ä,m,f,ö,r,a,0,0,0,0,0,0,0,0,0
m,o,l,e,c,u,l,e,0,0,0,0,0,0,0,0
h,a,t,0,0,0,0,0,0,0,0,0,0,0,0,0
s,o,f,t,0,0,0,0,0,0,0,0,0,0,0,0
b,r,e,a,k,0,0,0,0,0,0,0,0,0,0,0
m,u,l,t,i,p,l,i,c,e,r,a,0,0,0,0
o,t,h,e,r,0,0,0,0,0,0,0,0,0,0,0
v,i,e,l,0,0,0,0,0,0,0,0,0,0,0,0
i,n,t,e,r,e,s,t,0,0,0,0,0,0,0,0
h,a,p,p,e,n,0,0,0,0,0,0,0,0,0,0
e,t,t,0,0,0,0,0,0,0,0,0,0,0,0,0
v,e,r,d,e,0,0,0,0,0,0,0,0,0,0,0
c,o,m,e,n,z,ó,0,0,0,0,0,0,0,0,0
p,a,t,i,o,0,0,0,0,0,0,0,0,0,0,0
d,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,g,u,a,0,0,0,0,0,0,0,0,0,0,0,0
o,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,d,0,0,0,0,0,0,0,0,0,0,0,0,0
w,i,e,0,0,0,0,0,0,0,0,0,0,0,0,0
w,o,r,t,0,0,0,0,0,0,0,0,0,0,0,0
h,o,f,f,e,n,0,0,0,0,0,0,0,0,0,0
e,l,l,e,r,0,0,0,0,0,0,0,0,0,0,0
m,a,c,h,t,0,0,0,0,0,0,0,0,0,0,0
a,l,t,e,r,0,0,0,0,0,0,0,0,0,0,0
p,r,o,v,i,d,e,0,0,0,0,0,0,0,0,0
l,ä,k,a,r,e,0,0,0,0,0,0,0,0,0,0
h,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,s,p,e,s,o,r,0,0,0,0,0,0,0,0,0
m,e,t,a,l,l,0,0,0,0,0,0,0,0,0,0
b,i,t,t,e,0,0,0,0,0,0,0,0,0,0,0
a,c,k,0,0,0,0,0,0,0,0,0,0,0,0,0
m,a,t,e,r,i,a,l,e,t,0,0,0,0,0,0
s,u,n,0,0,0,0,0,0,0,0,0,0,0,0,0
g,a,t,a,0,0,0,0,0,0,0,0,0,0,0,0
p,a,u,s,0,0,0,0,0,0,0,0,0,0,0,0
s,c,h,n,i,t,t,0,0,0,0,0,0,0,0,0
s,í,l,a,b,a,0,0,0,0,0,0,0,0,0,0
f,i,l,z,0,0,0,0,0,0,0,0,0,0,0,0
e,s,s,e,n,0,0,0,0,0,0,0,0,0,0,0
s,l,a,g,0,0,0,0,0,0,0,0,0,0,0,0
s,p,e,l,l,0,0,0,0,0,0,0,0,0,0,0
t,i,o,0,0,0,0,0,0,0,0,0,0,0,0,0
r,e,d,e,0,0,0,0,0,0,0,0,0,0,0,0
v,ä,g,0,0,0,0,0,0,0,0,0,0,0,0,0
h,o,c,h,0,0,0,0,0,0,0,0,0,0,0,0
n,o,m,b,r,e,0,0,0,0,0,0,0,0,0,0
c,u,a,n,d,o,0,0,0,0,0,0,0,0,0,0
m,e,l,o,d,i,e,0,0,0,0,0,0,0,0,0
s,t,a,r,t,0,0,0,0,0,0,0,0,0,0,0
s,a,v,e,0,0,0,0,0,0,0,0,0,0,0,0
p,r,o,t,o,k,o,l,l,i,e,r,e,n,0,0
a,u,s,0,0,0,0,0,0,0,0,0,0,0,0,0
m,e,j,o,r,0,0,0,0,0,0,0,0,0,0,0
d,e,v,e,l,o,p,0,0,0,0,0,0,0,0,0
c,a,p,a,z,0,0,0,0,0,0,0,0,0,0,0
t,r,e,s,0,0,0,0,0,0,0,0,0,0,0,0
b,e,s,t,i,m,m,e,n,0,0,0,0,0,0,0
r,a,i,s,e,0,0,0,0,0,0,0,0,0,0,0
w,a,r,m,e,0,0,0,0,0,0,0,0,0,0,0
c,i,u,d,a,d,0,0,0,0,0,0,0,0,0,0
s,e,n,s,e,0,0,0,0,0,0,0,0,0,0,0
b,e,s,c,h,ä,f,t,i,g,t,0,0,0,0,0
s,u,c,h,0,0,0,0,0,0,0,0,0,0,0,0
v,e,s,t,i,r,0,0,0,0,0,0,0,0,0,0
h,a,s,t,a,0,0,0,0,0,0,0,0,0,0,0
h,o,m,e,0,0,0,0,0,0,0,0,0,0,0,0
h,j,u,l,0,0,0,0,0,0,0,0,0,0,0,0
l,j,u,s,0,0,0,0,0,0,0,0,0,0,0,0
m,a,t,e,r,i,a,l,0,0,0,0,0,0,0,0
l,e,g,e,n,0,0,0,0,0,0,0,0,0,0,0
h,e,r,e,0,0,0,0,0,0,0,0,0,0,0,0
b,e,g,i,n,n,0,0,0,0,0,0,0,0,0,0
v,a,p,o,r,0,0,0,0,0,0,0,0,0,0,0
p,l,o,c,k,a,0,0,0,0,0,0,0,0,0,0
s,u,r,f,a,c,e,0,0,0,0,0,0,0,0,0
f,l,e,i,s,c,h,0,0,0,0,0,0,0,0,0
v,e,r,s,u,c,h,e,n,0,0,0,0,0,0,0
g,o,l,p,e,a,r,0,0,0,0,0,0,0,0,0
g,e,s,e,t,z,0,0,0,0,0,0,0,0,0,0
b,u,e,n,a,0,0,0,0,0,0,0,0,0,0,0
